train_end_idx,test_start_idx,test_end_idx,n_train_seq,n_test_seq,MAE_norm,RMSE_norm,MAPE_norm (%),Precision_norm (%),MAE_usd,RMSE_usd,MAPE_usd (%),Precision_usd (%)
80,80,100,70,20,0.26567550869901313,0.32197165782565684,24.78494660700928,75.21505339299071,10.29918881951362,12.481567889778715,0.03431077764506681,99.96568922235494
100,100,120,90,20,0.11941276715141384,0.14312684446516377,10.989244321233269,89.01075567876673,6.7879272179721735,8.13593576586055,0.02259979363748822,99.97740020636252
