loss,val_loss
0.09514585137367249,0.016061414033174515
0.042277269065380096,0.00528051657602191
0.046762533485889435,0.028125930577516556
0.023952657356858253,0.08636876940727234
0.027040552347898483,0.1106855496764183
0.028148189187049866,0.09744696319103241
0.027291199192404747,0.06430597603321075
0.02025606855750084,0.02926914021372795
0.019062351435422897,0.009098188951611519
0.018147103488445282,0.004957282450050116
0.022015588358044624,0.00496499752625823
0.019505443051457405,0.006266255863010883
0.01727088913321495,0.011077234521508217
0.014866682700812817,0.017565477639436722
0.017143787816166878,0.019526008516550064
0.01703150011599064,0.015313531272113323
0.016767648980021477,0.008698422461748123
0.015528619289398193,0.005885670892894268
0.01505403220653534,0.006534939166158438
0.015339273028075695,0.006806459277868271
0.0161665678024292,0.006285431794822216
0.01411069929599762,0.01006487850099802
0.014155465178191662,0.01716345176100731
0.014047768898308277,0.022351475432515144
0.015256543643772602,0.019742079079151154
0.013143584132194519,0.01220752764493227
0.012897501699626446,0.007948515936732292
0.01448609959334135,0.007186677306890488
0.014048924669623375,0.008484646677970886
0.013027888722717762,0.013678724877536297
0.012559356167912483,0.02310093678534031
0.01229977048933506,0.03273679316043854
0.013943927362561226,0.02895103022456169
0.01452511828392744,0.016117297112941742
0.012478700838983059,0.008360759355127811
0.013615923002362251,0.008510400541126728
0.012955623678863049,0.008321171626448631
0.014166101813316345,0.008188588544726372
0.013329148292541504,0.011012749746441841
0.011600300669670105,0.014150279574096203
0.012169526889920235,0.016344591975212097
0.012230908498167992,0.01525087933987379
0.012431134469807148,0.013406127691268921
0.012413839809596539,0.011664411053061485
0.012277116999030113,0.010070149786770344
0.01275278627872467,0.009719078429043293
0.012185005471110344,0.010169935412704945
0.011617211624979973,0.010403701104223728
0.011850522831082344,0.010262252762913704
0.010782571509480476,0.011369215324521065
