loss,val_loss
0.023310577496886253,0.001666362164542079
0.0033545333426445723,0.0014946764567866921
0.0021753704641014338,0.0012770076282322407
0.0020902121905237436,0.0013631563633680344
0.0020620415452867746,0.0012696447083726525
0.0019495170563459396,0.0012385696172714233
0.001728992909193039,0.0011453740298748016
0.0017574551748111844,0.001238175667822361
0.0019446919905021787,0.0010873653227463365
0.0017436874331906438,0.0011573544470593333
0.001585687045007944,0.0010467974934726954
0.001739218714646995,0.0010644334834069014
0.001632849802263081,0.0010336636332795024
0.0016811963869258761,0.0012545227073132992
0.0019094704184681177,0.0013107402483001351
0.0015579968458041549,0.0009834407828748226
0.0015514807309955359,0.0009483593166805804
0.0015984635101631284,0.000969623273704201
0.0015228365082293749,0.0009140563197433949
0.001632303581573069,0.0008952872594818473
0.0015347456792369485,0.001241416553966701
0.001542296027764678,0.0008779415511526167
0.0015227325493469834,0.0008660259190946817
0.0015263998648151755,0.0008812993764877319
0.0015048834029585123,0.0011464376002550125
0.0014251834945753217,0.0008465304272249341
0.0014080170076340437,0.00093748391373083
0.0014242335455492139,0.0008103014552034438
0.001399866072461009,0.0007926776888780296
0.0013106827391311526,0.0007921542855910957
0.0014334830921143293,0.000910033646505326
0.0013340683653950691,0.0007943721138872206
0.0012732780305668712,0.0008061841945163906
0.001385037088766694,0.0008058591629378498
0.0013439691392704844,0.0007668475736863911
0.0012520593591034412,0.0007546565029770136
0.0012515317648649216,0.0007359875016845763
0.0012976225698366761,0.0007358626462519169
0.0013292888179421425,0.0007648525643162429
0.001229447079822421,0.0007369945524260402
0.001242580357939005,0.0007601674296893179
0.0012382455170154572,0.0007061654468998313
0.001315417466685176,0.000705898622982204
0.0013894052244722843,0.0007000610930845141
0.0013916163006797433,0.0007062024087645113
0.0012335417559370399,0.000715260801371187
0.0012710395967587829,0.0007917169714346528
0.0012791735352948308,0.0007408178644254804
0.0012187825050204992,0.0006859204731881618
0.001059305272065103,0.0006936136051081121
