loss,val_loss
0.07105864584445953,0.013740548864006996
0.042794980108737946,0.018831035122275352
0.033111803233623505,0.09228631108999252
0.02850376069545746,0.1375739425420761
0.030053675174713135,0.10850503295660019
0.027272379025816917,0.05689140036702156
0.022331658750772476,0.018852341920137405
0.02033144421875477,0.00734101515263319
0.023743031546473503,0.007497541606426239
0.020985640585422516,0.012516344897449017
0.019278230145573616,0.02302338182926178
0.017112547531723976,0.032218847423791885
0.017529718577861786,0.029200861230492592
0.018095843493938446,0.015966195613145828
0.01521145086735487,0.0068938834592700005
0.016940463334321976,0.005659864284098148
0.014252623543143272,0.0059167551808059216
0.014773929491639137,0.006138413213193417
0.013920766301453114,0.006809704937040806
0.013938752003014088,0.00838499329984188
0.013494336977601051,0.008793892338871956
0.012763665989041328,0.007847252301871777
0.013635572977364063,0.008027380332350731
0.012565499171614647,0.008410768583416939
0.013195264153182507,0.011035814881324768
0.012838964350521564,0.014479649253189564
0.012820701114833355,0.010188876651227474
0.014096898958086967,0.008989918045699596
0.013218184001743793,0.008739838376641273
0.013755014166235924,0.011997068300843239
0.011915922164916992,0.02421022579073906
0.014079595915973186,0.02862633392214775
0.014026835560798645,0.023580702021718025
0.013823537155985832,0.015158744528889656
0.012017561122775078,0.009732392616569996
0.014399215579032898,0.009746895171701908
0.013823878951370716,0.009839433245360851
0.014930382370948792,0.009325452148914337
0.012304756790399551,0.011599184945225716
0.012124165892601013,0.012129247188568115
0.01325999479740858,0.01022406853735447
0.012374218553304672,0.008735164999961853
0.012283453717827797,0.011603000573813915
0.013481294736266136,0.012501413002610207
0.011497010476887226,0.00885009579360485
0.012208246625959873,0.009614536538720131
0.011178145185112953,0.011324254795908928
0.012249881401658058,0.00968082807958126
0.011274038814008236,0.008458303287625313
0.011520619504153728,0.0076484293676912785
